
1392.671143 -30.716194 1385.860474 1485.060547 -62.672005 413.746643 827 121 9 -0.365748 -0.826263 5651.625401 -2012.457489 -8800.096214 
1401.707642 -37.383808 1369.311035 1495.627075 -66.439392 397.188965 403 834 271 -0.827474 -0.827884 5618.690436 -2003.297966 -8804.492361 
1411.010620 -40.510818 1351.884766 1506.088013 -70.179955 380.558380 617 580 527 -0.871316 -0.831529 5544.328317 -1982.502269 -8814.218026 
1422.690552 -41.112282 1335.660767 1516.437256 -73.891762 363.851624 989 142 651 -0.811198 -0.835337 5466.251132 -1960.495411 -8824.134063 
1439.887817 -43.189732 1325.663940 1526.681885 -77.576324 347.074524 786 264 79 -0.499841 -0.838855 5393.768838 -1939.906453 -8833.072994 
1444.931641 -45.006874 1306.395874 1536.861816 -81.243866 330.254333 266 266 415 -0.963403 -0.841009 5349.209209 -1927.172366 -8838.442045 
1445.172241 -46.174751 1286.431396 1546.916382 -84.878113 313.351715 14 188 491 -0.998221 -0.845131 5263.538748 -1902.525353 -8848.499878 
1453.727661 -47.719025 1268.419800 1556.840210 -88.477173 296.364502 870 433 870 -0.900582 -0.849361 5175.072538 -1876.846349 -8858.525325 
1455.370605 -55.252869 1249.966064 1566.645264 -92.043884 279.301697 33 416 13 -0.922689 -0.853140 5095.524513 -1853.556332 -8867.232836 
1462.657104 -58.065010 1231.554077 1576.328003 -95.576851 262.162201 814 861 962 -0.920596 -0.856975 5014.282300 -1829.574534 -8875.830822 
1473.558838 -62.278011 1215.324341 1585.887939 -99.075546 244.946899 554 585 258 -0.811484 -0.860765 4933.487795 -1805.527292 -8884.090274 
1482.451660 -63.905968 1197.484253 1595.339111 -102.543518 227.665421 453 226 297 -0.892003 -0.864074 4862.483765 -1784.231574 -8891.114643 
1491.776855 -67.822762 1180.230347 1604.669922 -105.977180 210.311874 778 888 574 -0.862698 -0.867677 4784.671445 -1760.717420 -8898.564198 
1492.123779 -72.066032 1160.688721 1613.883789 -109.377113 192.889328 28 928 634 -0.977080 -0.871127 4709.647640 -1737.871191 -8905.505619 
1496.593018 -75.314003 1141.466919 1622.964355 -112.738197 175.389450 246 483 349 -0.961088 -0.874994 4624.951385 -1711.872605 -8913.063094 
